dev_id,datetime,battery,batteryDiff,soilMoisture,soilMoistureDiff,temperature,temperatureDiff
smt100a-0b09,2023-11-17 21:00:00,4.819,0.0019999999999997,19.1,0.0,-273.15,0.0
smt100a-0b09,2023-11-17 22:00:00,4.82,0.0040000000000004,19.0,0.0,-273.15,0.0
smt100a-0b09,2023-11-17 23:00:00,4.814,-0.0049999999999998,18.81,0.0,-273.15,0.0
smt100a-0b09,2023-11-18 00:00:00,4.817,0.0040000000000004,18.81,0.0,-273.15,0.0
smt100a-0b09,2023-11-18 01:00:00,4.816,0.0,18.8,0.0,-273.15,0.0
smt100a-0b09,2023-11-18 02:00:00,4.814,0.0,18.79,-0.0100000000000015,-273.15,0.0
smt100a-0b09,2023-11-18 03:00:00,4.81,-0.0060000000000002,18.7,0.009999999999998,-273.15,0.0
smt100a-0b09,2023-11-18 04:00:00,4.804,-0.0119999999999995,18.7,0.0,-273.15,0.0
smt100a-0b09,2023-11-18 05:00:00,4.81,0.0,18.4,-0.1100000000000029,-273.15,0.0
smt100a-0b09,2023-11-18 06:00:00,4.813,0.0030000000000001,18.51,0.0100000000000015,-273.15,0.0
smt100a-0b09,2023-11-18 07:00:00,4.8,-0.008,18.42,0.0,-273.15,0.0
smt100a-0b09,2023-11-18 08:00:00,4.81,-0.0010000000000003,18.41,-0.0100000000000015,-273.15,0.0
smt100a-0b09,2023-11-18 09:00:00,4.807,-0.0029999999999992,18.3,0.0,-273.15,0.0
smt100a-0b09,2023-11-18 10:00:00,4.808,0.0140000000000002,18.2,-0.1999999999999993,-273.15,0.0
smt100a-0b09,2023-11-18 11:00:00,4.804,-0.0009999999999994,18.2,0.0,-273.15,0.0
smt100a-0b09,2023-11-18 12:00:00,4.805,0.0,18.2,0.0999999999999978,-273.15,0.0
smt100a-0b09,2023-11-18 13:00:00,4.805,0.0030000000000001,18.11,0.0,-273.15,0.0
smt100a-0b09,2023-11-18 14:00:00,4.804,0.0020000000000006,18.1,-0.009999999999998,-273.15,0.0
smt100a-0b09,2023-11-18 15:00:00,4.802,0.0049999999999998,18.0,0.0,-273.15,0.0
smt100a-0b09,2023-11-18 16:00:00,4.8,-0.0019999999999997,18.0,0.0,-273.15,0.0
smt100a-0b09,2023-11-18 17:00:00,4.788,-0.0099999999999997,17.91,0.0,-273.15,0.0
smt100a-0b09,2023-11-18 18:00:00,4.798,-0.0030000000000001,17.91,0.0,-273.15,0.0
smt100a-0b09,2023-11-18 19:00:00,4.795,-0.0019999999999997,17.9,-0.0100000000000015,-273.15,0.0
smt100a-0b09,2023-11-18 20:00:00,4.797,0.0019999999999997,17.81,-0.1000000000000014,-273.15,0.0
smt100a-0b09,2023-11-18 21:00:00,4.792,0.0009999999999994,17.82,0.0,-273.15,0.0
smt100a-0b09,2023-11-18 22:00:00,4.785,-0.0099999999999997,17.81,0.0799999999999983,-273.15,0.0
smt100a-0b09,2023-11-18 23:00:00,4.795,0.0,17.72,-0.1900000000000012,-273.15,0.0
smt100a-0b09,2023-11-19 00:00:00,4.792,0.0030000000000001,17.72,-0.1000000000000014,-273.15,0.0
smt100a-0b09,2023-11-19 01:00:00,4.791,0.0,17.62,-0.0999999999999978,-273.15,0.0
smt100a-0b09,2023-11-19 02:00:00,4.783,-0.008,17.62,0.0,-273.15,0.0
smt100a-0b09,2023-11-19 03:00:00,4.788,-0.0009999999999994,17.52,-0.1000000000000014,-273.15,0.0
smt100a-0b09,2023-11-19 04:00:00,4.78,-0.0049999999999998,17.52,0.0,-273.15,0.0
smt100a-0b09,2023-11-19 05:00:00,4.785,0.0070000000000005,17.42,0.0,-273.15,0.0
smt100a-0b09,2023-11-19 06:00:00,4.779,0.0060000000000002,17.32,-0.1000000000000014,-273.15,0.0
smt100a-0b09,2023-11-19 07:00:00,4.783,0.0070000000000005,17.23,-0.0899999999999998,-273.15,0.0
smt100a-0b09,2023-11-19 08:00:00,4.766,-0.0030000000000001,17.22,0.0,-273.15,0.0
smt100a-0b09,2023-11-19 09:00:00,4.782,0.0090000000000003,17.13,0.009999999999998,-273.15,0.0
smt100a-0b09,2023-11-19 10:00:00,4.778,0.0059999999999993,17.13,-0.0899999999999998,-273.15,0.0
smt100a-0b09,2023-11-19 11:00:00,4.779,0.0010000000000003,17.13,0.0999999999999978,-273.15,0.0
smt100a-0b09,2023-11-19 12:00:00,4.775,0.0050000000000007,17.03,0.0,-273.15,0.0
smt100a-0b09,2023-11-19 13:00:00,4.779,0.0129999999999999,17.03,0.0,-273.15,0.0
smt100a-0b09,2023-11-19 14:00:00,4.773,-0.0020000000000006,16.94,0.0,-273.15,0.0
smt100a-0b09,2023-11-19 15:00:00,4.776,0.0069999999999996,17.04,0.0,-273.15,0.0
smt100a-0b09,2023-11-19 16:00:00,4.778,0.0,16.84,0.0,-273.15,0.0
smt100a-0b09,2023-11-19 17:00:00,4.772,-0.0030000000000001,16.94,0.1000000000000014,-273.15,0.0
smt100a-0b09,2023-11-19 18:00:00,4.776,0.0089999999999994,16.84,-0.1000000000000014,-273.15,0.0
smt100a-0b09,2023-11-19 19:00:00,4.77,0.0069999999999996,18.41,0.9800000000000004,-273.15,0.0
smt100a-0b09,2023-11-19 20:00:00,4.775,0.0,26.66,0.5899999999999999,-273.15,0.0
smt100a-0b09,2023-11-19 21:00:00,4.766,-0.0069999999999996,27.64,0.0,-273.15,0.0
smt100a-0b09,2023-11-19 22:00:00,4.769,0.0,30.49,0.9899999999999984,-273.15,0.0
smt100a-0b09,2023-11-19 23:00:00,4.757,-0.0129999999999999,32.06,0.1000000000000014,-273.15,0.0
smt100a-0b09,2023-11-20 00:00:00,4.772,0.0110000000000001,35.5,0.6899999999999977,-273.15,0.0
smt100a-0b09,2023-11-20 01:00:00,4.766,0.0,36.67,0.0,-273.15,0.0
smt100a-0b09,2023-11-20 02:00:00,4.76,-0.0099999999999997,37.56,0.490000000000002,-273.15,0.0
smt100a-0b09,2023-11-20 03:00:00,4.756,-0.0069999999999996,38.93,-0.5900000000000034,-273.15,0.0
smt100a-0b09,2023-11-20 04:00:00,4.767,0.0010000000000003,38.54,-0.2000000000000028,-273.15,0.0
smt100a-0b09,2023-11-20 05:00:00,4.767,0.0010000000000003,37.56,-0.0999999999999943,-273.15,0.0
smt100a-0b09,2023-11-20 06:00:00,4.758,-0.0110000000000001,37.46,-0.1000000000000014,-273.15,0.0
smt100a-0b09,2023-11-20 07:00:00,4.766,0.0120000000000004,36.97,-0.1000000000000014,-273.15,0.0
smt100a-0b09,2023-11-20 08:00:00,4.751,-0.0119999999999995,36.97,0.6000000000000014,-273.15,0.0
smt100a-0b09,2023-11-20 09:00:00,4.763,0.0019999999999997,40.51,2.0700000000000003,-273.15,0.0
smt100a-0b09,2023-11-20 10:00:00,4.76,-0.0030000000000001,40.61,0.2000000000000028,-273.15,0.0
smt100a-0b09,2023-11-20 11:00:00,4.757,0.0059999999999993,40.31,0.2000000000000028,-273.15,0.0
smt100a-0b09,2023-11-20 12:00:00,4.76,0.0069999999999996,40.9,-0.1000000000000014,-273.15,0.0
smt100a-0b09,2023-11-20 13:00:00,4.76,0.0060000000000002,42.67,1.3800000000000026,-273.15,0.0
smt100a-0b09,2023-11-20 14:00:00,4.758,-0.0030000000000001,42.47,-0.1000000000000014,-273.15,0.0
smt100a-0b09,2023-11-20 15:00:00,4.754,-0.0030000000000001,42.27,0.0900000000000034,-273.15,0.0
smt100a-0b09,2023-11-20 16:00:00,4.754,-0.0040000000000004,40.8,-0.5900000000000034,-273.15,0.0
smt100a-0b09,2023-11-20 17:00:00,4.756,0.0,39.62,-0.6900000000000048,-273.15,0.0
smt100a-0b09,2023-11-20 18:00:00,4.757,0.0089999999999994,38.84,-0.0899999999999963,-273.15,0.0
smt100a-0b09,2023-11-20 19:00:00,4.744,-0.0120000000000004,37.56,-0.3900000000000005,-273.15,0.0
smt100a-0b09,2023-11-20 20:00:00,4.747,-0.0090000000000003,36.97,-0.2000000000000028,-273.15,0.0
smt100a-0b09,2023-11-20 21:00:00,4.751,0.0010000000000003,36.28,-0.1000000000000014,-273.15,0.0
smt100a-0b09,2023-11-20 22:00:00,4.751,0.0,35.78,-0.1999999999999957,-273.15,0.0
smt100a-0b09,2023-11-20 23:00:00,4.739,-0.008,35.19,0.0,-273.15,0.0
smt100a-0b09,2023-11-21 00:00:00,4.747,-0.0030000000000001,34.6,-0.2899999999999991,-273.15,0.0
smt100a-0b09,2023-11-21 01:00:00,4.748,0.0010000000000003,34.41,0.0,-273.15,0.0
smt100a-0b09,2023-11-21 02:00:00,4.75,0.0,34.12,-0.1000000000000014,-273.15,0.0
smt100a-0b09,2023-11-21 03:00:00,4.732,-0.0149999999999996,33.73,-0.1000000000000014,-273.15,0.0
smt100a-0b09,2023-11-21 04:00:00,4.742,0.0,33.43,0.1000000000000014,-273.15,0.0
smt100a-0b09,2023-11-21 05:00:00,4.748,0.0030000000000001,33.04,0.0,-273.15,0.0
smt100a-0b09,2023-11-21 06:00:00,4.745,0.0010000000000003,32.75,0.009999999999998,-273.15,0.0
smt100a-0b09,2023-11-21 07:00:00,4.742,0.0,34.11,0.6799999999999997,-273.15,0.0
smt100a-0b09,2023-11-21 08:00:00,4.739,-0.0019999999999997,37.16,0.7899999999999991,-273.15,0.0
smt100a-0b09,2023-11-21 09:00:00,4.736,-0.0020000000000006,45.21,0.1899999999999977,-273.15,0.0
smt100a-0b09,2023-11-21 10:00:00,4.742,0.0,43.05,-0.8900000000000006,-273.15,0.0
smt100a-0b09,2023-11-21 11:00:00,4.742,0.0039999999999995,41.38,-0.1999999999999957,-273.15,0.0
smt100a-0b09,2023-11-21 12:00:00,4.736,-0.0020000000000006,40.4,-0.2899999999999991,-273.15,0.0
smt100a-0b09,2023-11-21 13:00:00,4.738,-0.0009999999999994,41.38,1.2800000000000011,-273.15,0.0
smt100a-0b09,2023-11-21 14:00:00,4.735,-0.0009999999999994,43.15,-0.7800000000000011,-273.15,0.0
smt100a-0b09,2023-11-21 15:00:00,4.736,0.0,45.9,3.640000000000001,-273.15,0.0
smt100a-0b09,2023-11-21 16:00:00,4.736,0.0019999999999997,44.52,-0.8799999999999955,-273.15,0.0
smt100a-0b09,2023-11-21 17:00:00,4.738,0.0090000000000003,44.52,-0.1999999999999957,-273.15,0.0
smt100a-0b09,2023-11-21 18:00:00,4.736,0.008,42.75,-0.3900000000000005,-273.15,0.0
smt100a-0b09,2023-11-21 19:00:00,4.726,-0.0120000000000004,41.18,-0.490000000000002,-273.15,0.0
smt100a-0b09,2023-11-21 20:00:00,4.736,0.0,40.1,-0.1999999999999957,-273.15,0.0
smt100a-0b09,2023-11-21 21:00:00,4.732,0.0,38.83,0.0,-273.15,0.0
smt100a-0b09,2023-11-21 22:00:00,4.731,-0.0010000000000003,38.34,-0.0999999999999943,-273.15,0.0
smt100a-0b09,2023-11-21 23:00:00,4.732,-0.0039999999999995,40.49,1.4699999999999989,-273.15,0.0
smt100a-0b09,2023-11-22 00:00:00,4.732,0.0030000000000001,41.78,-0.4799999999999969,-273.15,0.0
smt100a-0b09,2023-11-22 01:00:00,4.734,0.0049999999999998,40.5,-0.3900000000000005,-273.15,0.0
smt100a-0b09,2023-11-22 02:00:00,4.731,0.0030000000000001,39.81,0.1900000000000048,-273.15,0.0
smt100a-0b09,2023-11-22 03:00:00,4.722,-0.0089999999999994,39.81,0.2000000000000028,-273.15,0.0
smt100a-0b09,2023-11-22 04:00:00,4.728,0.008,39.61,-0.5,-273.15,0.0
smt100a-0b09,2023-11-22 05:00:00,4.731,0.0030000000000001,39.13,-0.2899999999999991,-273.15,0.0
smt100a-0b09,2023-11-22 06:00:00,4.728,0.0,38.44,-0.3900000000000005,-273.15,0.0
smt100a-0b09,2023-11-22 07:00:00,4.729,0.0010000000000003,37.75,-0.1899999999999977,-273.15,0.0
smt100a-0b09,2023-11-22 08:00:00,4.725,0.0029999999999992,37.16,0.009999999999998,-273.15,0.0
smt100a-0b09,2023-11-22 09:00:00,4.725,-0.0010000000000003,36.96,-0.1000000000000014,-273.15,0.0
smt100a-0b09,2023-11-22 10:00:00,4.728,0.0049999999999998,36.47,0.1000000000000014,-273.15,0.0
smt100a-0b09,2023-11-22 11:00:00,4.726,0.0090000000000003,35.98,-0.2000000000000028,-273.15,0.0
smt100a-0b09,2023-11-22 12:00:00,4.723,0.0069999999999996,35.97,0.0899999999999963,-273.15,0.0
smt100a-0b09,2023-11-22 13:00:00,4.723,0.0,36.18,0.2000000000000028,-273.15,0.0
smt100a-0b09,2023-11-22 14:00:00,4.72,0.0,35.58,-0.2000000000000028,-273.15,0.0
smt100a-0b09,2023-11-22 15:00:00,4.723,0.0,35.78,0.0,-273.15,0.0
smt100a-0b09,2023-11-22 16:00:00,4.72,-0.0020000000000006,35.5,-0.0900000000000034,-273.15,0.0
smt100a-0b09,2023-11-22 17:00:00,4.716,-0.0009999999999994,35.2,-0.0899999999999963,-273.15,0.0
smt100a-0b09,2023-11-22 18:00:00,4.717,0.0,35.7,0.6000000000000014,-273.15,0.0
smt100a-0b09,2023-11-22 19:00:00,4.72,0.0039999999999995,36.29,0.009999999999998,-273.15,0.0
smt100a-0b09,2023-11-22 20:00:00,4.719,0.0,36.09,-0.0999999999999943,-273.15,0.0
smt100a-0b09,2023-11-22 21:00:00,4.712,0.0,35.98,-0.0100000000000051,-273.15,0.0
smt100a-0b09,2023-11-22 22:00:00,4.716,0.0010000000000003,35.97,0.0899999999999963,-273.15,0.0
smt100a-0b09,2023-11-22 23:00:00,4.716,0.0030000000000001,35.39,-0.1000000000000014,-273.15,0.0
smt100a-0b09,2023-11-23 00:00:00,4.716,0.0010000000000003,35.19,0.0,-273.15,0.0
smt100a-0b09,2023-11-23 01:00:00,4.71,-0.0019999999999997,35.0,0.0,-273.15,0.0
smt100a-0b09,2023-11-23 02:00:00,4.715,0.0,34.61,0.0,-273.15,0.0
smt100a-0b09,2023-11-23 03:00:00,4.713,0.0030000000000001,34.31,0.0,-273.15,0.0
smt100a-0b09,2023-11-23 04:00:00,4.715,0.0049999999999998,34.12,-0.1900000000000048,-273.15,0.0
smt100a-0b09,2023-11-23 05:00:00,4.712,-0.0010000000000003,33.92,0.0,-273.15,0.0
smt100a-0b09,2023-11-23 06:00:00,4.71,0.0060000000000002,33.72,0.0,-273.15,0.0
smt100a-0b09,2023-11-23 07:00:00,4.704,0.0030000000000001,33.43,-0.1899999999999977,-273.15,0.0
smt100a-0b09,2023-11-23 08:00:00,4.71,0.0010000000000003,33.32,0.0,-273.15,0.0
smt100a-0b09,2023-11-23 09:00:00,4.712,0.0019999999999997,33.14,0.1000000000000014,-273.15,0.0
smt100a-0b09,2023-11-23 10:00:00,4.707,-0.0049999999999998,32.95,0.1000000000000014,-273.15,0.0
smt100a-0b09,2023-11-23 11:00:00,4.709,-0.0010000000000003,32.75,0.1000000000000014,-273.15,0.0
smt100a-0b09,2023-11-23 12:00:00,4.71,0.0,32.55,-0.1000000000000014,-273.15,0.0
smt100a-0b09,2023-11-23 13:00:00,4.707,0.0,32.65,0.1000000000000014,-273.15,0.0
smt100a-0b09,2023-11-23 14:00:00,4.71,0.0039999999999995,32.55,-0.1000000000000014,-273.15,0.0
smt100a-0b09,2023-11-23 15:00:00,4.709,0.0059999999999993,32.16,-0.1900000000000048,-273.15,0.0
smt100a-0b09,2023-11-23 16:00:00,4.706,-0.0029999999999992,31.86,-0.1000000000000014,-273.15,0.0
smt100a-0b09,2023-11-23 17:00:00,4.694,-0.0099999999999997,32.25,0.1000000000000014,-273.15,0.0
smt100a-0b09,2023-11-23 18:00:00,4.704,-0.0049999999999998,32.45,0.2000000000000028,-273.15,0.0
smt100a-0b09,2023-11-23 19:00:00,4.703,-0.0039999999999995,32.25,-0.2000000000000028,-273.15,0.0
smt100a-0b09,2023-11-23 20:00:00,4.695,-0.0119999999999995,32.84,0.5900000000000034,-273.15,0.0
smt100a-0b09,2023-11-23 21:00:00,4.706,0.0060000000000002,34.42,0.490000000000002,-273.15,0.0
smt100a-0b09,2023-11-23 22:00:00,4.704,0.0,42.76,6.479999999999997,-273.15,0.0
smt100a-0b09,2023-11-23 23:00:00,4.704,0.0089999999999994,41.78,-0.490000000000002,-273.15,0.0
smt100a-0b09,2023-11-24 00:00:00,4.701,-0.0020000000000006,40.8,-0.490000000000002,-273.15,0.0
smt100a-0b09,2023-11-24 01:00:00,4.7,0.0,40.1,-0.1000000000000014,-273.15,0.0
smt100a-0b09,2023-11-24 02:00:00,4.701,0.0,39.42,-0.1999999999999957,-273.15,0.0
smt100a-0b09,2023-11-24 03:00:00,4.7,0.0,38.63,-0.1899999999999977,-273.15,0.0
smt100a-0b09,2023-11-24 04:00:00,4.701,0.0029999999999992,38.25,0.0,-273.15,0.0
smt100a-0b09,2023-11-24 05:00:00,4.701,0.0069999999999996,37.75,-0.1099999999999994,-273.15,0.0
smt100a-0b09,2023-11-24 06:00:00,4.694,-0.0060000000000002,37.55,-0.0100000000000051,-273.15,0.0
smt100a-0b09,2023-11-24 07:00:00,4.698,0.0030000000000001,36.97,-0.2000000000000028,-273.15,0.0
smt100a-0b09,2023-11-24 08:00:00,4.69,-0.0069999999999996,36.68,0.1000000000000014,-273.15,0.0
smt100a-0b09,2023-11-24 09:00:00,4.693,0.0089999999999994,36.29,0.009999999999998,-273.15,0.0
smt100a-0b09,2023-11-24 10:00:00,4.698,0.0010000000000003,35.99,0.0,-273.15,0.0
smt100a-0b09,2023-11-24 11:00:00,4.693,0.0109999999999992,35.59,-0.1999999999999957,-273.15,0.0
smt100a-0b09,2023-11-24 12:00:00,4.698,0.0040000000000004,35.49,0.1000000000000014,-273.15,0.0
smt100a-0b09,2023-11-24 13:00:00,4.687,-0.0039999999999995,35.29,0.1000000000000014,-273.15,0.0
smt100a-0b09,2023-11-24 14:00:00,4.693,-0.0020000000000006,34.89,-0.009999999999998,-273.15,0.0
smt100a-0b09,2023-11-24 15:00:00,4.695,0.0,34.7,-0.0999999999999943,-273.15,0.0
smt100a-0b09,2023-11-24 16:00:00,4.691,0.0119999999999995,34.5,-0.2999999999999971,-273.15,0.0
smt100a-0b09,2023-11-24 17:00:00,4.691,0.0009999999999994,34.5,-0.009999999999998,-273.15,0.0
smt100a-0b09,2023-11-24 18:00:00,4.678,-0.0129999999999999,34.31,-0.0899999999999963,-273.15,0.0
smt100a-0b09,2023-11-24 19:00:00,4.685,-0.0060000000000002,34.31,0.0,-273.15,0.0
smt100a-0b09,2023-11-24 20:00:00,4.691,0.0099999999999997,34.11,0.0,-273.15,0.0
smt100a-0b09,2023-11-24 21:00:00,4.691,0.0030000000000001,34.03,-0.0899999999999963,-273.15,0.0
smt100a-0b09,2023-11-24 22:00:00,4.681,-0.0069999999999996,33.73,0.0,-273.15,0.0
smt100a-0b09,2023-11-24 23:00:00,4.678,-0.0099999999999997,33.53,-0.1899999999999977,-273.15,0.0
smt100a-0b09,2023-11-25 00:00:00,4.681,-0.0069999999999996,33.42,0.0,-273.15,0.0
smt100a-0b09,2023-11-25 01:00:00,4.685,-0.0050000000000007,33.33,-0.0900000000000034,-273.15,0.0
smt100a-0b09,2023-11-25 02:00:00,4.687,0.0,33.23,-0.0900000000000034,-273.15,0.0
smt100a-0b09,2023-11-25 03:00:00,4.69,0.0020000000000006,32.93,0.0,-273.15,0.0
smt100a-0b09,2023-11-25 04:00:00,4.685,-0.0030000000000001,32.84,-0.0899999999999963,-273.15,0.0
smt100a-0b09,2023-11-25 05:00:00,4.681,-0.0030000000000001,32.74,0.0,-273.15,0.0
smt100a-0b09,2023-11-25 06:00:00,4.678,-0.0069999999999996,32.64,0.0,-273.15,0.0
smt100a-0b09,2023-11-25 07:00:00,4.687,0.0090000000000003,32.45,-0.1899999999999977,-273.15,0.0
smt100a-0b09,2023-11-25 08:00:00,4.685,-0.0020000000000006,32.36,0.009999999999998,-273.15,0.0
smt100a-0b09,2023-11-25 09:00:00,4.685,-0.0020000000000006,32.15,0.0899999999999963,-273.15,0.0
smt100a-0b09,2023-11-25 10:00:00,4.681,-0.0010000000000003,31.86,-0.1000000000000014,-273.15,0.0
smt100a-0b09,2023-11-25 11:00:00,4.671,-0.0009999999999994,31.77,0.0,-273.15,0.0
smt100a-0b09,2023-11-25 12:00:00,4.671,-0.0049999999999998,31.57,-0.1900000000000012,-273.15,0.0
smt100a-0b09,2023-11-25 13:00:00,4.681,-0.0010000000000003,31.37,-0.2899999999999991,-273.15,0.0
smt100a-0b09,2023-11-25 14:00:00,4.678,0.0060000000000002,31.56,0.0899999999999998,-273.15,0.0
smt100a-0b09,2023-11-25 15:00:00,4.682,0.0,31.17,-0.0999999999999978,-273.15,0.0
smt100a-0b09,2023-11-25 16:00:00,4.682,0.0060000000000002,31.56,0.1999999999999993,-273.15,0.0
smt100a-0b09,2023-11-25 17:00:00,4.678,-0.0010000000000003,31.46,0.1000000000000014,-273.15,0.0
smt100a-0b09,2023-11-25 18:00:00,4.679,0.0010000000000003,30.48,0.1000000000000014,-273.15,0.0
smt100a-0b09,2023-11-25 19:00:00,4.668,-0.008,30.18,-0.1000000000000014,-273.15,0.0
smt100a-0b09,2023-11-25 20:00:00,4.679,-0.0019999999999997,30.18,0.0,-273.15,0.0
smt100a-0b09,2023-11-25 21:00:00,4.678,0.0,29.81,-0.3800000000000025,-273.15,0.0
smt100a-0b09,2023-11-25 22:00:00,4.676,-0.0019999999999997,30.08,0.2799999999999976,-273.15,0.0
smt100a-0b09,2023-11-25 23:00:00,4.675,-0.0010000000000003,29.79,0.0,-273.15,0.0
smt100a-0b09,2023-11-26 00:00:00,4.672,-0.0030000000000001,29.6,-0.0999999999999978,-273.15,0.0
smt100a-0b09,2023-11-26 01:00:00,4.675,0.0019999999999997,29.4,0.0,-273.15,0.0
smt100a-0b09,2023-11-26 02:00:00,4.666,-0.0059999999999993,29.5,0.1900000000000012,-273.15,0.0
smt100a-0b09,2023-11-26 03:00:00,4.675,0.0,29.11,-0.1999999999999993,-273.15,0.0
smt100a-0b09,2023-11-26 04:00:00,4.673,0.0,29.11,0.009999999999998,-273.15,0.0
smt100a-0b09,2023-11-26 05:00:00,4.673,-0.0019999999999997,29.1,-0.009999999999998,-273.15,0.0
smt100a-0b09,2023-11-26 06:00:00,4.669,0.0039999999999995,28.82,-0.1900000000000012,-273.15,0.0
smt100a-0b09,2023-11-26 07:00:00,4.675,0.0,28.82,0.0100000000000015,-273.15,0.0
